file,line,literal,class,sentence,notes
README.md,410,0.4167,DERIVED,"0.4167]; both report a paired delta over the v1 blend of +0.2278 [+0.1167,",line asserts a relationship between two numbers
README.md,410,0.2278,DERIVED,"0.4167]; both report a paired delta over the v1 blend of +0.2278 [+0.1167,",line asserts a relationship between two numbers
README.md,410,0.1167,DERIVED,"0.4167]; both report a paired delta over the v1 blend of +0.2278 [+0.1167,",line asserts a relationship between two numbers
README.md,411,0.3500,CURRENT,"+0.3500] at k=10 and +0.0444 at k=50. Two scripts, with separate",first-pass default: reads as a present-tense assertion
README.md,411,0.0444,CURRENT,"+0.3500] at k=10 and +0.0444 at k=50. Two scripts, with separate",first-pass default: reads as a present-tense assertion
README.md,416,0.2667,HISTORICAL,earlier version of this section reported the two as 0.2667 and 0.2778 and read,context carries a past-tense / correction / superseded marker
README.md,416,0.2778,HISTORICAL,earlier version of this section reported the two as 0.2667 and 0.2778 and read,context carries a past-tense / correction / superseded marker
README.md,417,0.011,HISTORICAL,the 0.011 between them as fit-to-fit wobble. That reading was wrong: the 0.2667,context carries a past-tense / correction / superseded marker
README.md,417,0.2667,HISTORICAL,the 0.011 between them as fit-to-fit wobble. That reading was wrong: the 0.2667,context carries a past-tense / correction / superseded marker
README.md,424,0.2278,CURRENT,"shipped v1 blend that is +0.2278 [+0.1167, +0.3500] in both",first-pass default: reads as a present-tense assertion
README.md,424,0.1167,CURRENT,"shipped v1 blend that is +0.2278 [+0.1167, +0.3500] in both",first-pass default: reads as a present-tense assertion
README.md,424,0.3500,CURRENT,"shipped v1 blend that is +0.2278 [+0.1167, +0.3500] in both",first-pass default: reads as a present-tense assertion
README.md,425,0.2778,CURRENT,"`data/eval_oracle.json` and `data/eval_ranker.json`; against random, +0.2778",first-pass default: reads as a present-tense assertion
README.md,426,0.1500,CURRENT,"[+0.1500, +0.4167] in both. Nothing else",first-pass default: reads as a present-tense assertion
README.md,426,0.4167,CURRENT,"[+0.1500, +0.4167] in both. Nothing else",first-pass default: reads as a present-tense assertion
README.md,428,0.088,CURRENT,"+0.088 [+0.056, +0.126] (`data/prune_impact.json`) and every Phase 4 re-ranker",first-pass default: reads as a present-tense assertion
README.md,428,0.056,CURRENT,"+0.088 [+0.056, +0.126] (`data/prune_impact.json`) and every Phase 4 re-ranker",first-pass default: reads as a present-tense assertion
README.md,428,0.126,CURRENT,"+0.088 [+0.056, +0.126] (`data/prune_impact.json`) and every Phase 4 re-ranker",first-pass default: reads as a present-tense assertion
README.md,434,0.2778,HISTORICAL,"supervised-minus-random delta at k=10, +0.2778 [+0.1500, +0.4167], on the very",context carries a past-tense / correction / superseded marker
README.md,434,0.1500,HISTORICAL,"supervised-minus-random delta at k=10, +0.2778 [+0.1500, +0.4167], on the very",context carries a past-tense / correction / superseded marker
README.md,434,0.4167,HISTORICAL,"supervised-minus-random delta at k=10, +0.2778 [+0.1500, +0.4167], on the very",context carries a past-tense / correction / superseded marker
README.md,440,0.278,CURRENT,0.278 is what these features support **when the labels are perfect**. A,first-pass default: reads as a present-tense assertion
README.md,443,0.124,CURRENT,reached **p@10 = 0.124 against 0.106 for the v1 hand-set** over 17 held-out,first-pass default: reads as a present-tense assertion
README.md,443,0.106,CURRENT,reached **p@10 = 0.124 against 0.106 for the v1 hand-set** over 17 held-out,first-pass default: reads as a present-tense assertion
README.md,464,0.124,CURRENT,reached p@10 0.124 over 17 held-out cycles; a truth-trained model on ~170k,first-pass default: reads as a present-tense assertion
README.md,465,0.278,CURRENT,candidates reached 0.278 over a different 18. The gap is *consistent with* a,first-pass default: reads as a present-tense assertion
README.md,468,2.25×,CURRENT,any one of them could carry the whole 2.25×.,first-pass default: reads as a present-tense assertion
README.md,472,2.25×,DERIVED,been run.** Naming it is the honest position; calling the 2.25× the tax is not.,line asserts a relationship between two numbers
README.md,481,0.278,HISTORICAL,"The detector reaches 0.278 when someone hands it clean ring labels, and nobody",context carries a past-tense / correction / superseded marker
README.md,484,2.25×,HISTORICAL,model. That was the argument before the 2.25× was quoted and it is the argument,context carries a past-tense / correction / superseded marker
README.md,487,0.278,HISTORICAL,"**0.278 is never a production number, and it is not quoted as one anywhere in",context carries a past-tense / correction / superseded marker
README.md,509,95%,DERIVED,"| k | 95% CI on the delta | excludes zero? | the delta, in queue slots |",line asserts a relationship between two numbers
README.md,511,0.0611,CURRENT,"| 10 | [-0.0611, +0.0222] | no | 3 slots out of 180 |",first-pass default: reads as a present-tense assertion
README.md,511,0.0222,CURRENT,"| 10 | [-0.0611, +0.0222] | no | 3 slots out of 180 |",first-pass default: reads as a present-tense assertion
README.md,512,0.0139,CURRENT,"| 20 | [-0.0139, +0.0361] | no | 4 slots out of 360 |",first-pass default: reads as a present-tense assertion
README.md,512,0.0361,CURRENT,"| 20 | [-0.0139, +0.0361] | no | 4 slots out of 360 |",first-pass default: reads as a present-tense assertion
README.md,513,0.0022,HISTORICAL,"| 50 | [+0.0022, +0.0244] | yes | 11 slots out of 900 |",context carries a past-tense / correction / superseded marker
README.md,513,0.0244,HISTORICAL,"| 50 | [+0.0022, +0.0244] | yes | 11 slots out of 900 |",context carries a past-tense / correction / superseded marker
README.md,516,0.0167,HISTORICAL,"-0.0167, +0.0111 and +0.0122, and they are still in `data/eval_ranker.json`",context carries a past-tense / correction / superseded marker
README.md,516,0.0111,HISTORICAL,"-0.0167, +0.0111 and +0.0122, and they are still in `data/eval_ranker.json`",context carries a past-tense / correction / superseded marker
README.md,516,0.0122,HISTORICAL,"-0.0167, +0.0111 and +0.0122, and they are still in `data/eval_ranker.json`",context carries a past-tense / correction / superseded marker
README.md,518,0.0167,DERIVED,away from the intervals that are the actual result. A delta of -0.0167 over 18,line asserts a relationship between two numbers
README.md,549,95%,DERIVED,| k | delta | 95% CI | excludes zero? |,line asserts a relationship between two numbers
README.md,551,0.0444,CURRENT,"| 10 | -0.0444 | [-0.0833, -0.0056] | yes |",first-pass default: reads as a present-tense assertion
README.md,551,0.0833,CURRENT,"| 10 | -0.0444 | [-0.0833, -0.0056] | yes |",first-pass default: reads as a present-tense assertion
README.md,551,0.0056,CURRENT,"| 10 | -0.0444 | [-0.0833, -0.0056] | yes |",first-pass default: reads as a present-tense assertion
README.md,552,0.0167,CURRENT,"| 20 | -0.0167 | [-0.0417, +0.0083] | no |",first-pass default: reads as a present-tense assertion
README.md,552,0.0417,CURRENT,"| 20 | -0.0167 | [-0.0417, +0.0083] | no |",first-pass default: reads as a present-tense assertion
README.md,552,0.0083,CURRENT,"| 20 | -0.0167 | [-0.0417, +0.0083] | no |",first-pass default: reads as a present-tense assertion
README.md,553,0.0078,CURRENT,"| 50 | -0.0078 | [-0.0144, -0.0011] | yes |",first-pass default: reads as a present-tense assertion
README.md,553,0.0144,CURRENT,"| 50 | -0.0078 | [-0.0144, -0.0011] | yes |",first-pass default: reads as a present-tense assertion
README.md,553,0.0011,CURRENT,"| 50 | -0.0078 | [-0.0144, -0.0011] | yes |",first-pass default: reads as a present-tense assertion
README.md,571,0.0556,HISTORICAL,CI-clear degradation and 0 of 5 show a gain — point estimates run from -0.0556,context carries a past-tense / correction / superseded marker
README.md,572,0.0056,CURRENT,"to +0.0056, so 3 of 5 are statistically null, not degradations. At k=20 all",first-pass default: reads as a present-tense assertion
README.md,575,0.0444,CURRENT,"**The honest characterization is not ""confirmed degradation, -0.0444,",first-pass default: reads as a present-tense assertion
README.md,607,61%,CURRENT,"""p@20 improved 61%"" is true and misleading alone — the size baseline improved",first-pass default: reads as a present-tense assertion
README.md,608,0.000,CURRENT,"more, from 0.000 to 0.074. This rule exists because ignoring it once already",first-pass default: reads as a present-tense assertion
README.md,608,0.074,CURRENT,"more, from 0.000 to 0.074. This rule exists because ignoring it once already",first-pass default: reads as a present-tense assertion
README.md,615,0.157,CURRENT,A precision figure alone is not actionable. p@20 = 0.157 is either excellent or,first-pass default: reads as a present-tense assertion
README.md,667,0.278,CURRENT,re-ranker trained on ground-truth ring labels reaches [p@10 0.278 on a,first-pass default: reads as a present-tense assertion
README.md,670,0.124,CURRENT,"deployment actually has — reaches 0.124. Those are **two different experiments**,",first-pass default: reads as a present-tense assertion
README.md,686,0.2704,HISTORICAL,"It read ""held-out average precision 0.2704 against a 0.0412 base rate"". It is",context carries a past-tense / correction / superseded marker
README.md,686,0.0412,HISTORICAL,"It read ""held-out average precision 0.2704 against a 0.0412 base rate"". It is",context carries a past-tense / correction / superseded marker
README.md,695,95%,CURRENT,over the 17 held-out cycles gives deltas whose 95% intervals include zero at,first-pass default: reads as a present-tense assertion
README.md,742,10%,HISTORICAL,confidence. `CaseManager` already draws 10% of capacity at random from *below*,context carries a past-tense / correction / superseded marker
README.md,814,100%,HISTORICAL,backwards.** `gargaml` and `stack` fire on 100% and 99.6% of candidates at means,context carries a past-tense / correction / superseded marker
README.md,814,99.6%,HISTORICAL,backwards.** `gargaml` and `stack` fire on 100% and 99.6% of candidates at means,context carries a past-tense / correction / superseded marker
README.md,815,0.915,HISTORICAL,"of 0.915 and 0.910, so only their variance reaches the ranking, and that",context carries a past-tense / correction / superseded marker
README.md,815,0.910,HISTORICAL,"of 0.915 and 0.910, so only their variance reaches the ranking, and that",context carries a past-tense / correction / superseded marker
README.md,817,0.4534,CURRENT,constant they score AUC 0.4534 and 0.4552 — below 0.5 on their own terms.,first-pass default: reads as a present-tense assertion
README.md,817,0.4552,CURRENT,constant they score AUC 0.4534 and 0.4552 — below 0.5 on their own terms.,first-pass default: reads as a present-tense assertion
README.md,818,0.097,CURRENT,Retiring them takes the shipped p@10 from 0.097 to 0.291 and clears the ship,first-pass default: reads as a present-tense assertion
README.md,818,0.291,CURRENT,Retiring them takes the shipped p@10 from 0.097 to 0.291 and clears the ship,first-pass default: reads as a present-tense assertion
README.md,823,0.7036,CURRENT,the strongest single term measured (AUC 0.7036 with size held constant) on 0.035,first-pass default: reads as a present-tense assertion
README.md,823,0.035,CURRENT,the strongest single term measured (AUC 0.7036 with size held constant) on 0.035,first-pass default: reads as a present-tense assertion
README.md,860,0%,CURRENT,"| 1 | Bank IDs zero-padded in transactions, not in accounts | Every registry lookup silently missed; reported 0% of rings cross a border. Truth is 89%. |",first-pass default: reads as a present-tense assertion
README.md,860,89%,CURRENT,"| 1 | Bank IDs zero-padded in transactions, not in accounts | Every registry lookup silently missed; reported 0% of rings cross a border. Truth is 89%. |",first-pass default: reads as a present-tense assertion
README.md,865,0.005,HISTORICAL,| 6 | `amount_key` rounded to 2dp | 0.005 and 0.01 collided in the label join |,context carries a past-tense / correction / superseded marker
README.md,866,47.6%,HISTORICAL,| 7 | **Source CSV not time-ordered** (47.6% of pairs reversed) | Would have fed the detector scrambled time |,context carries a past-tense / correction / superseded marker
README.md,867,0.138,HISTORICAL,| 8 | **Metric rewarded candidate size** | A size-only baseline *tied* the score at p@10 = 0.138; the honest number was about half |,context carries a past-tense / correction / superseded marker
README.md,869,3%,HISTORICAL,"| 10 | Simulated analyst's 3% false-confirm rate | Equalled genuine positives; corpus half noise, model learned nothing |",context carries a past-tense / correction / superseded marker
README.md,870,0.0000,HISTORICAL,"| 11 | Permutation importance on **accuracy**, then on **training data** | Reported 0.0000 for every feature while the model re-ranked 4x better |",context carries a past-tense / correction / superseded marker
README.md,871,91%,HISTORICAL,"| 12 | **Length-2 ""cycles"" are mutual pairs** | 91% of cases flagged CYCLE; the highest-weighted feature was a constant |",context carries a past-tense / correction / superseded marker
README.md,881,7.3x,CURRENT,**1. `Payment Format` is a 7.3x giveaway.** 86.6% of laundering rows are ACH,first-pass default: reads as a present-tense assertion
README.md,881,86.6%,CURRENT,**1. `Payment Format` is a 7.3x giveaway.** 86.6% of laundering rows are ACH,first-pass default: reads as a present-tense assertion
README.md,882,11.8%,CURRENT,"against an 11.8% base rate — a generator artifact, the same class of defect as",first-pass default: reads as a present-tense assertion
README.md,886,91%,CURRENT,**2. The tail is 91% laundering.** Days 0 to 9 carry 99.98% of edges; days 10 to,first-pass default: reads as a present-tense assertion
README.md,889,76.2%,CURRENT,"at day 10, costing 7 rings and tightening the recall ceiling from 76.2% to",first-pass default: reads as a present-tense assertion
README.md,890,73.3%,CURRENT,73.3%.,first-pass default: reads as a present-tense assertion
README.md,903,4.0x,CURRENT,"gives 4.0x lift at only 3.9% recall, because laundering accounts do not",first-pass default: reads as a present-tense assertion
README.md,903,3.9%,CURRENT,"gives 4.0x lift at only 3.9% recall, because laundering accounts do not",first-pass default: reads as a present-tense assertion
README.md,908,82%,CURRENT,82% ring coverage but only 1 to 2% workable: nearly every covered ring lands,first-pass default: reads as a present-tense assertion
README.md,908,2%,CURRENT,82% ring coverage but only 1 to 2% workable: nearly every covered ring lands,first-pass default: reads as a present-tense assertion
README.md,910,100%,CURRENT,median 100% of the ring with neighbourhoods of median 14 nodes. Leiden is,first-pass default: reads as a present-tense assertion
README.md,1057,95%,CURRENT,"reports carries a bootstrap 95% CI resampled over generation cycles, never a",first-pass default: reads as a present-tense assertion
README.md,1080,100%,CURRENT,"self-loops, monotonic, 3,209 of 3,209 ring edges joined (100%). Replay runs at",first-pass default: reads as a present-tense assertion
README.md,1099,26.9%,CURRENT,"| Standard GNN, no adaptations | 26.9% |",first-pass default: reads as a present-tense assertion
README.md,1100,42.9%,CURRENT,| GNN + reverse MP + port numbering + ego IDs | 42.9% |,first-pass default: reads as a present-tense assertion
README.md,1101,57.2%,CURRENT,"| GIN, adapted | 57.2% |",first-pass default: reads as a present-tense assertion
README.md,1102,0.011,HISTORICAL,"| **This project's shipped v1 blend, unsupervised, threshold-free, whole population** | **AP 0.011 (1.7x base rate)** |",context carries a past-tense / correction / superseded marker
README.md,1102,1.7x,HISTORICAL,"| **This project's shipped v1 blend, unsupervised, threshold-free, whole population** | **AP 0.011 (1.7x base rate)** |",context carries a past-tense / correction / superseded marker
